gamma1,gamma2,gamma3,gamma4,gamma5,gamma6,beta1,beta2,beta3,beta4,beta5,beta6,depth
-1.7795894900311927e-06,0.0,0.0,0.0,0.0,0.0,-3.107205028541398e-06,0.0,0.0,0.0,0.0,0.0,1.0
5.870879501060175e-07,1.5468229796430771e-06,0.0,0.0,0.0,0.0,6.083278855304477e-07,1.9573299243489866e-07,0.0,0.0,0.0,0.0,2.0
-3.0109554943746553e-08,-1.401663512442179e-07,-1.2923504966593214e-07,0.0,0.0,0.0,-7.317589393588824e-08,-4.694187035230711e-08,-2.965425889273777e-07,0.0,0.0,0.0,3.0
-2.353307445576114e-07,-9.693198326551284e-07,1.3777710999836878e-06,-1.286817506491158e-06,0.0,0.0,1.194579041249932e-06,1.1368182488450418e-06,-8.001944761961448e-07,2.9352280128374385e-07,0.0,0.0,4.0
7.50217167324208e-08,4.245131288273567e-07,4.0255555319835546e-07,-1.024686862686723e-07,5.306414110341959e-08,0.0,1.500434334648416e-07,-1.573626253411753e-07,1.9029898878467717e-07,3.915767653838549e-07,-6.953232282517049e-08,0.0,5.0
-1.6011093813284813e-07,1.0345949085386401e-07,-3.640741819124232e-08,1.4851421082415517e-07,-3.4100029106374666e-08,4.2380238522548953e-07,-1.1654247267439866e-07,-3.629111271287996e-07,-3.181334398986479e-07,4.0372263255731606e-07,-2.897018911491298e-08,-4.4013916346493337e-07,6.0
-3.704826545149076e-06,0.0,0.0,0.0,0.0,0.0,1.7227764181547745e-07,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
3.180428321216232e-07,2.278391253642039e-07,3.750655518473314e-07,4.450372754871672e-07,2.668138035930001e-07,4.376922527576034e-07,3.5317604731604657e-07,4.786239317280432e-07,5.908412300689625e-07,4.845560277141375e-07,5.096233634285484e-07,5.225210621191639e-07,6.0
-4.989854302971527e-08,0.0,0.0,0.0,0.0,0.0,1.4720070193766004e-07,0.0,0.0,0.0,0.0,0.0,1.0
4.496873092804205e-06,3.3521040890906365e-07,0.0,0.0,0.0,0.0,5.7426456634252e-07,-1.5089829260004377e-06,0.0,0.0,0.0,0.0,2.0
5.954974636734562e-07,-1.646375340744261e-06,-1.296082715053993e-06,0.0,0.0,0.0,-4.763979709387649e-06,1.3661412401920463e-06,-4.588833396542515e-06,0.0,0.0,0.0,3.0
1.040312889019558e-06,-4.745286862194475e-07,-1.4965904719228727e-06,5.110308928517127e-07,0.0,0.0,4.197753762710497e-07,-1.2958283354454143e-06,-1.6608504017680662e-06,-3.4129563201167954e-06,0.0,0.0,4.0
-8.896546557509331e-07,1.733093485229091e-07,-1.0051942214328724e-06,1.5020143538652117e-07,-1.84863305091103e-07,0.0,-1.2940431356377208e-06,1.6868776589563148e-06,4.506043061595635e-07,-5.545899152733089e-07,-1.663769745819927e-06,0.0,5.0
-6.444796869320987e-08,1.891865498319005e-07,2.1829547852569546e-07,-2.3077117581380381e-07,4.7817529844153575e-08,-7.484509457936311e-08,4.157758233588044e-08,2.078989040360743e-07,5.446950439084665e-07,7.691996628845773e-08,1.5384272513354577e-07,6.860420436088992e-08,6.0
5.857923268871904e-06,0.0,0.0,0.0,0.0,0.0,3.498481954386252e-06,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
-5.52029888147251e-07,-3.992080547053568e-07,-2.557426600456192e-07,0.0,0.0,0.0,-3.150001056659455e-07,-2.0584165320744958e-07,-4.89653629599539e-07,0.0,0.0,0.0,3.0
-2.1965583310371512e-08,1.9221676730561482e-07,2.2397604405497026e-07,-6.314918784027223e-08,0.0,0.0,-1.8716852179530123e-08,-2.115146890679581e-07,3.6962858508431135e-08,-4.016534838591925e-07,0.0,0.0,4.0
-4.168203227619187e-17,-1.466057686955714e-16,-3.090219634269397e-17,-6.970960570328641e-17,-6.467901560098737e-17,0.0,-5.89297697697885e-17,-1.7175871920706651e-16,-1.0492373641937951e-16,-1.5235501452677027e-16,7.905213017898456e-17,0.0,5.0
8.739752089643826e-07,-2.3873405752470644e-07,1.2022794761776812e-06,-8.465814536539263e-07,2.763580008949604e-07,1.6840981541873431e-06,-1.869477405276852e-06,6.932992457279734e-07,1.2439713903673665e-06,-2.783164023990659e-07,1.6171067311081355e-06,-7.451709587070491e-07,6.0
6.795731584847267e-06,0.0,0.0,0.0,0.0,0.0,-6.959121057822587e-06,0.0,0.0,0.0,0.0,0.0,1.0
3.8581931969277603e-07,2.1811908927933645e-06,0.0,0.0,0.0,0.0,-2.357706822557941e-06,-1.4812615285925609e-06,0.0,0.0,0.0,0.0,2.0
1.1417500600669693e-06,-3.767271548419853e-06,-7.915838038259313e-07,0.0,0.0,0.0,-1.2951433143634285e-06,6.774481405528948e-07,-4.29253087530414e-06,0.0,0.0,0.0,3.0
8.64774577364838e-07,2.9338435101686215e-07,9.579825008084851e-07,2.24420083360345e-07,0.0,0.0,-1.667160350134389e-08,-4.039044086999688e-07,-1.3968324673350468e-07,4.5077484925301654e-07,0.0,0.0,4.0
-1.569331627919266e-07,-1.8038294573784666e-07,-5.014645891512138e-07,2.5253612403298533e-08,1.08229767442708e-08,0.0,-1.6595231007881897e-07,5.0507224806597066e-08,-2.092442170559021e-07,-1.1003359690008649e-07,-3.9684248062326267e-07,0.0,5.0
-1.374071443612011e-08,2.2760330797865192e-08,-6.30106600111268e-08,-6.34781132071054e-08,-3.358766071172882e-09,-2.140267861705137e-08,4.2402592092236046e-08,-3.881667109830592e-08,1.3350827115079432e-09,-7.039080468406078e-09,1.8120847833753715e-08,-4.275268412114855e-08,6.0
-4.1058582899372936e-08,0.0,0.0,0.0,0.0,0.0,-1.4740853105145988e-07,0.0,0.0,0.0,0.0,0.0,1.0
-1.0315851242032166e-06,8.231470903078997e-06,0.0,0.0,0.0,0.0,-1.9786446262321e-06,1.562866207140503e-06,0.0,0.0,0.0,0.0,2.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
-1.6481381305711852e-07,-4.348648506408433e-08,4.7430720328514807e-08,9.03072504844421e-08,0.0,0.0,-4.694308454033596e-07,-1.7282837012893169e-07,-6.322690559003317e-08,-3.444644631444368e-07,0.0,0.0,4.0
3.949336433385e-09,-1.7456067034929197e-07,-3.08048241792822e-08,2.6065620458985665e-08,-1.3269770415684972e-07,0.0,1.8166947592516225e-08,-6.002991378546574e-08,-9.952327811759333e-08,7.18779230849811e-08,-2.653954083137136e-07,0.0,5.0
-3.966194725001477e-07,1.7675433013593537e-07,-7.027062393209137e-07,-4.61285690842563e-07,-7.027062393209137e-07,-4.311081222827692e-08,8.622162445655383e-09,-6.940840768752584e-07,-4.05241634945803e-07,4.311081222827692e-09,1.0777703057069229e-07,3.3626433538056e-07,6.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-3.3699163179019697e-07,1.1466289857685803e-06,0.0,0.0,0.0,0.0,5.167178275699956e-07,1.660042011346801e-07,0.0,0.0,0.0,0.0,2.0
1.3424719498788903e-06,4.541576627290914e-07,6.625773325963128e-07,0.0,0.0,0.0,8.677417066522531e-07,1.6624334968873576e-06,9.079890665888284e-07,0.0,0.0,0.0,3.0
-2.923134286126749e-07,-2.252251007343561e-07,7.667237471807867e-08,-4.696182951482318e-07,0.0,0.0,9.823648010753829e-08,-5.870228689352898e-07,-1.2219659720693786e-07,-1.6532480798585714e-07,0.0,0.0,4.0
1.340796215015294e-06,-6.33522982190818e-07,1.4994423560794823e-06,8.357386353187589e-07,8.294158938450587e-07,0.0,1.2444139166902886e-06,2.522600104952411e-07,2.4972317133094573e-07,1.547362425278901e-06,3.372256607489664e-07,0.0,5.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-7.791168298905499e-07,2.479008095106296e-07,0.0,0.0,0.0,0.0,-1.0801392414391715e-06,7.968240305698807e-07,0.0,0.0,0.0,0.0,2.0
1.1734917031253286e-06,-3.410582814506724e-08,3.256546261808747e-06,0.0,0.0,0.0,-1.4697389972426815e-06,2.4159758553273283e-06,1.6902767775658422e-06,0.0,0.0,0.0,3.0
-3.881366242635077e-07,-5.957445860788722e-07,1.71502229325736e-07,8.304318472614584e-07,0.0,0.0,-3.971630573859149e-07,-2.707929936722147e-07,-7.085750001089617e-07,-5.325595542220222e-07,0.0,0.0,4.0
3.743411281966513e-08,7.254160729948818e-08,-9.500059237733664e-08,5.8108690689694944e-08,5.306218265414477e-08,0.0,-8.856130478062552e-08,-1.2207118736766434e-07,-3.568437620427405e-08,-1.752403092271525e-07,2.124854936445077e-07,0.0,5.0
-1.446202477557759e-07,5.784809910231037e-08,-1.6528028314945817e-07,-8.883815219283376e-07,2.00402343318718e-07,-5.970750228774176e-07,-1.797423079250358e-07,4.751808140546922e-08,-2.5618443888166014e-07,-1.384222371376712e-07,7.437612741725617e-08,-1.1776220174398893e-07,6.0
-5.3487454836462294e-08,0.0,0.0,0.0,0.0,0.0,5.978463727423923e-08,0.0,0.0,0.0,0.0,0.0,1.0
-9.845339077890418e-07,3.500565005472149e-07,0.0,0.0,0.0,0.0,-1.0064124390732429e-06,1.1376836267784483e-06,0.0,0.0,0.0,0.0,2.0
5.139336197584296e-07,-2.1133499300984706e-07,8.925340522493954e-07,0.0,0.0,0.0,-4.07463110365912e-07,-2.739445390870869e-07,3.0946177686910525e-07,0.0,0.0,0.0,3.0
6.91598263416382e-07,3.914467804108607e-07,7.365438352496644e-07,8.889229464932258e-07,0.0,0.0,6.411092765895908e-07,1.4285755766166373e-07,6.512077789699002e-07,9.424208995118954e-07,0.0,0.0,4.0
2.0748968295230898e-07,-3.690307866564056e-07,-6.47663916885067e-08,-3.664598348941438e-07,-8.280355071533914e-09,0.0,1.2807815524869374e-07,-2.073627967706546e-07,-2.015179479398046e-07,-4.66572318265804e-07,-4.771009391691834e-07,0.0,5.0
-3.360799162096604e-08,-2.3584555523484946e-08,9.433822209393976e-09,-1.1202663873655346e-08,4.363142771844714e-08,-3.950413050183727e-08,1.8278030530700836e-08,-5.4834091592102486e-08,-6.485752768958358e-09,7.54705776751518e-08,-3.832490272566304e-08,9.139015265350417e-08,6.0
-1.625059311873071e-09,0.0,0.0,0.0,0.0,0.0,8.750319371624229e-10,0.0,0.0,0.0,0.0,0.0,1.0
-1.237524407993337e-07,-1.005691940532926e-07,0.0,0.0,0.0,0.0,2.4361126200018e-07,-3.1988926286484135e-07,0.0,0.0,0.0,0.0,2.0
-1.8618531326386365e-07,3.129164928804431e-08,-1.7366865354864593e-07,0.0,0.0,0.0,-2.221707099451146e-07,1.0639160757935065e-07,-1.81491565870657e-07,0.0,0.0,0.0,3.0
1.0687555431730085e-07,-4.007833286898781e-08,8.817233231177319e-08,2.2265740482771013e-08,0.0,0.0,3.696112920139987e-08,-2.850014781794689e-08,1.0197709141109121e-07,8.728170269246238e-08,0.0,0.0,4.0
3.8940260243984266e-07,-1.112500846848295e-07,5.1600663004547933e-08,2.55420974031484e-07,7.759367687375993e-07,0.0,-9.779941011755246e-07,1.324760420975882e-06,-3.055039701202856e-07,1.15014061437267e-07,9.696419530292491e-07,0.0,5.0
9.487680953391944e-09,1.2852685383001614e-09,-6.5356053703361035e-09,3.7229390900564715e-09,4.177665599314796e-09,-6.312042184730676e-09,-9.908662706952222e-10,-9.575163355988504e-09,1.1396092565585756e-08,-7.754787030131669e-09,-1.367332724122475e-09,-8.144233909324723e-12,6.0
-6.7228596896344715e-09,0.0,0.0,0.0,0.0,0.0,-1.3201251754191324e-08,0.0,0.0,0.0,0.0,0.0,1.0
-5.078577899035896e-07,2.658348259800176e-07,0.0,0.0,0.0,0.0,8.641182256238805e-09,-4.06279442416401e-08,0.0,0.0,0.0,0.0,2.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
1.6540567210892269e-07,-7.360870165566301e-07,-5.567356606261305e-07,3.483611939296438e-07,0.0,0.0,6.928503761692656e-07,3.607204064754798e-07,-7.059101084991951e-07,-1.6326435635607269e-07,0.0,0.0,4.0
3.923581995779592e-07,1.929276827331771e-08,1.880774999799881e-07,3.888823609457724e-07,2.770745935377725e-07,0.0,9.055254617211492e-08,2.245005256807036e-07,1.801072434510433e-07,3.199618295137427e-07,2.9845704774464093e-07,0.0,5.0
1.0533967441937261e-07,3.254365686793107e-08,4.9897121837684624e-08,-4.755589938092853e-08,5.769991868231729e-08,1.938178268244099e-07,5.3068166390259163e-08,1.0908310605918333e-07,3.3709885874613784e-08,1.8125747017558773e-08,1.7023148690533184e-07,6.022836868876426e-08,6.0
-2.0686161831740922e-07,0.0,0.0,0.0,0.0,0.0,-1.8580384878809205e-08,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
2.008281839573976e-07,2.1638430040333625e-07,6.302066872563091e-08,-8.431149609906619e-10,0.0,0.0,1.1213624865031565e-07,4.901108779190673e-07,4.915290121046106e-07,-1.2388074663330234e-07,0.0,0.0,4.0
3.2568270580804984e-08,6.85459349306732e-09,1.3285196204528792e-08,8.785495298447591e-08,-1.757339728698062e-08,0.0,-7.285725839238626e-08,-6.942906005705914e-08,-8.78562532349808e-08,-1.3715847703343578e-08,-9.685881735450317e-08,0.0,5.0
-1.5105537672398958e-08,-1.066694366439547e-08,-1.5535079028012195e-08,-9.020368467878053e-09,-1.4890766994592334e-08,-2.863609037421603e-10,-1.2313518860912893e-08,-1.0595353438459931e-08,-1.2886240668397212e-08,-2.5915661788665505e-08,-2.5700891110858893e-08,-1.6036210609560977e-08,6.0
-1.977229678591609e-06,0.0,0.0,0.0,0.0,0.0,1.3489510891325931e-06,0.0,0.0,0.0,0.0,0.0,1.0
5.95970760296358e-07,-4.328246873510565e-07,0.0,0.0,0.0,0.0,3.089844572689808e-07,3.670589293685104e-08,0.0,0.0,0.0,0.0,2.0
4.2490659386694726e-07,2.400595344588472e-07,1.062169737717907e-06,0.0,0.0,0.0,7.410348484598369e-07,1.994172909466583e-06,3.008351655858184e-06,0.0,0.0,0.0,3.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
2.5926942842367064e-07,2.788369301536865e-07,-3.424313233595106e-07,2.4459366772491145e-08,-4.500526013498902e-07,0.0,7.484570187358781e-07,1.5654002335657517e-07,-1.00772646715896e-06,4.402688403364822e-07,9.783732166673696e-09,0.0,5.0
-7.197529836749349e-08,5.151966583152655e-07,2.046114407951166e-07,2.0667920331694722e-07,-4.6079056915791856e-08,5.11968296306558e-07,4.628578983203563e-07,9.029579123915528e-07,3.282041606300164e-07,3.248181818706708e-07,2.9863986285084085e-07,2.896022551532369e-07,6.0
1.7276755060619126e-07,0.0,0.0,0.0,0.0,0.0,-6.949496825593424e-07,0.0,0.0,0.0,0.0,0.0,1.0
-1.6424063905316653e-06,-1.662046235495473e-06,0.0,0.0,0.0,0.0,-9.770215644599316e-08,-1.7522079939515822e-07,0.0,0.0,0.0,0.0,2.0
1.1405023943753075e-06,-7.707626092087281e-07,-2.510829527405299e-07,0.0,0.0,0.0,-1.5927277925571948e-06,7.66955539975548e-07,1.1429877318612498e-07,0.0,0.0,0.0,3.0
-1.841741907166172e-07,-5.825434564636603e-08,-8.698482805595811e-08,-7.745529744052077e-08,0.0,0.0,-8.821457701455434e-08,-1.011552199252582e-07,1.4719788617845634e-07,-2.0172512974817285e-07,0.0,0.0,4.0
-1.494561591380925e-09,-5.749735371388009e-09,-6.619418088987581e-09,1.3748535141896938e-09,8.429693886182931e-11,0.0,-3.074166178193425e-10,1.0556882740380615e-08,-1.354147775581081e-09,9.446192792694421e-09,-2.570332333170582e-09,0.0,5.0
-1.4034022852300745e-08,2.955481912386136e-07,1.696191522507519e-07,-3.694255620840225e-07,1.4954376964241317e-07,7.641626024805426e-07,1.6815269898155965e-07,2.931294157871345e-07,1.045248960849126e-06,-1.3175186480050888e-07,-1.2295593781400498e-07,4.031513609178133e-07,6.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.713266748451243e-07,-3.210229859978749e-07,0.0,0.0,0.0,0.0,8.551162949009266e-08,-2.316082520532598e-07,0.0,0.0,0.0,0.0,2.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
-1.0270282380312814e-07,4.365773281966122e-07,7.518174257254868e-07,-3.4350916589864686e-08,0.0,0.0,1.4194269095636452e-07,1.7697226342540133e-08,3.5515196406887775e-08,3.382877631574732e-07,0.0,0.0,4.0
2.9444991479514267e-06,2.710504934275301e-06,-6.570111692818557e-07,6.326525239808034e-06,-4.08092450564673e-07,0.0,5.503793020021367e-06,2.745131644296559e-06,2.3526459991899533e-06,-2.190979248556825e-06,4.377317594476457e-06,0.0,5.0
-4.6913309261981593e-08,-6.675544381055069e-08,3.4134657144760605e-08,-1.035190985441044e-07,-1.045338366073024e-07,-6.540667628578583e-08,-1.0787758413845004e-07,7.655087326982904e-09,-1.28574541687036e-07,-3.740759331872344e-08,-1.0487869663020796e-07,-1.014127136109198e-07,6.0
1.6173467752041302e-06,0.0,0.0,0.0,0.0,0.0,-7.776771894820802e-07,0.0,0.0,0.0,0.0,0.0,1.0
8.847865639442014e-08,-4.0456773017237524e-08,0.0,0.0,0.0,0.0,-1.1120612855722625e-07,3.5917737855456945e-08,0.0,0.0,0.0,0.0,2.0
-1.7922949185797148e-07,-9.957193992109525e-08,-1.8520380825323715e-06,0.0,0.0,0.0,2.0810535443508905e-06,-1.0952913391320475e-06,3.385445957317238e-07,0.0,0.0,0.0,3.0
5.834952595775806e-07,4.777318400850542e-07,4.196245825734405e-07,6.271874592708678e-08,0.0,0.0,4.759535256012736e-07,2.456284874285489e-07,8.951200599030388e-07,5.003141220924663e-07,0.0,0.0,4.0
2.0682438674237993e-09,-1.1079877861198926e-08,7.386585240799284e-11,-3.619426767991649e-09,-4.1364877348475986e-09,0.0,-7.829780355247242e-09,-1.6028889972534446e-08,4.43195114447957e-09,-2.3046145951293773e-08,-1.2113999794910826e-08,0.0,5.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
-3.4018002539057562e-09,0.0,0.0,0.0,0.0,0.0,6.451690136717814e-09,0.0,0.0,0.0,0.0,0.0,1.0
1.7339983858079195e-09,3.207897013744651e-08,0.0,0.0,0.0,0.0,-1.491238611794811e-07,-2.861097336583068e-08,0.0,0.0,0.0,0.0,2.0
5.80666074658023e-07,7.097029801375837e-07,4.077566213154117e-07,0.0,0.0,0.0,-7.742214328773641e-08,5.909890270963879e-07,-4.4130621674009764e-07,0.0,0.0,0.0,3.0
-4.611129833343912e-08,5.6081308783910394e-08,-9.596135058580868e-08,-8.39142546248193e-08,0.0,0.0,-8.723759144165325e-09,-9.139176246267364e-08,-2.907919714724172e-09,-1.2545596483512648e-07,0.0,0.0,4.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
-1.9702358157633356e-08,3.205126044951356e-08,-4.821121162041975e-09,-4.231494450398288e-09,2.5348946188803867e-09,1.7104909293417842e-08,-9.581742489144282e-09,-6.7043524754549645e-09,-2.1938336673269808e-08,7.568796457321467e-09,4.4092894163865335e-11,7.619056631584233e-10,6.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.3793918210963093e-08,-1.996099353440163e-07,0.0,0.0,0.0,0.0,2.3847322885330565e-07,1.1610332192824573e-07,0.0,0.0,0.0,0.0,2.0
-1.093241461161496e-07,1.1944526479146102e-07,1.4473624284141712e-08,0.0,0.0,0.0,6.666369865444903e-08,2.361082777378613e-08,4.1903158753197366e-08,0.0,0.0,0.0,3.0
-7.047577878975089e-08,-4.453501429057764e-08,-8.755764731484111e-08,-1.321305227117316e-07,0.0,0.0,5.848989107241374e-08,7.248643561452118e-08,-4.5023840076101154e-08,-7.391916035519158e-08,0.0,0.0,4.0
-1.5531544956991406e-08,-5.1167084770074986e-08,-6.8527188906113e-08,-1.05987041839525e-07,1.352217638383674e-07,0.0,2.466699631822542e-08,-6.852716021652707e-08,-4.3856118666684985e-08,1.699411496756467e-07,-1.2793669486788029e-08,0.0,5.0
2.9545848077039655e-07,2.0453485611178458e-07,-1.81900636354184e-07,1.2264803415382546e-07,2.908513079516368e-07,-1.0289627768892002e-08,-1.9389749978497377e-08,1.8171843757107081e-07,4.4198486883706826e-07,1.5670582747439645e-07,3.567744277138154e-07,4.1919058000676784e-08,6.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-9.926223674994012e-09,8.383253519964225e-09,0.0,0.0,0.0,0.0,-7.068260413227554e-08,-1.4228457915457958e-08,0.0,0.0,0.0,0.0,2.0
-7.696849279966979e-08,-1.1217748418675277e-07,-3.8484246399834896e-08,0.0,0.0,0.0,1.2282206297819646e-08,-2.8658481361579173e-09,-1.8423309446729476e-08,0.0,0.0,0.0,3.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
3.8760498846483013e-07,4.3942644824348993e-07,2.971962859771652e-07,3.026396571078888e-07,9.787839166946349e-08,0.0,3.5126948153446764e-07,3.274826639324758e-07,4.6272938483843493e-07,4.387502199875122e-07,2.7269934042794904e-07,0.0,5.0
-5.9019861956198944e-08,8.240818780036496e-09,-2.8714689385322963e-08,3.1080934615936713e-09,2.068816507685952e-08,1.969715793619428e-08,2.077203599030929e-08,-4.53255256664727e-09,2.0437489600321155e-08,-2.3377536334529922e-08,-4.433408985135596e-08,4.4886071156525695e-08,6.0
-1.2544103100764193e-07,0.0,0.0,0.0,0.0,0.0,1.419243114777233e-06,0.0,0.0,0.0,0.0,0.0,1.0
3.972266125896876e-08,1.4070740333360853e-07,0.0,0.0,0.0,0.0,-1.6347607745133447e-08,8.145316416613804e-08,0.0,0.0,0.0,0.0,2.0
-1.3349782665048062e-07,-6.277509999062383e-08,-7.357248005805456e-09,0.0,0.0,0.0,-4.026312878325205e-08,-6.282076969426023e-08,-1.5055215243308033e-07,0.0,0.0,0.0,3.0
1.9988945378906778e-07,-4.4929372831714116e-09,3.931000537820235e-09,-3.083831092548093e-07,0.0,0.0,6.096659020722222e-07,-9.62602511922877e-09,4.08593914436801e-07,-1.6481563413991077e-07,0.0,0.0,4.0
1.5527272670509324e-08,1.7212893512988441e-09,-7.134781802221658e-09,-3.1221124249386456e-08,-1.2400395715720828e-08,0.0,-8.200313173962887e-09,-1.2324810601622588e-08,1.1443949939189965e-08,6.88743222173492e-10,-8.127625080651545e-09,0.0,5.0
2.344906030645479e-07,-1.337763803714052e-07,2.1995406581889818e-07,-4.6860638076453364e-07,4.733044547449292e-07,-4.039510769137681e-07,5.620091907105627e-07,4.730374231902505e-07,6.287629715665287e-08,1.42172448788115e-07,-3.635273512588917e-08,2.8535139568856063e-08,6.0
-5.2684897035688015e-09,0.0,0.0,0.0,0.0,0.0,-4.6362709391405454e-08,0.0,0.0,0.0,0.0,0.0,1.0
2.2846434072344296e-06,-3.012415842717472e-06,0.0,0.0,0.0,0.0,2.839695969229863e-06,8.125269726689897e-07,0.0,0.0,0.0,0.0,2.0
4.153894576995045e-07,6.527691515668588e-07,4.293349289382045e-07,0.0,0.0,0.0,1.116971382742156e-07,7.644553368835939e-07,1.9895994366166906e-07,0.0,0.0,0.0,3.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
5.434048909428676e-07,6.945082487335205e-07,1.4642696017159432e-07,5.754072239985381e-07,3.2800380930267216e-07,1.1393179148799794e-06,1.796160972483395e-07,7.700218356521984e-07,8.111450095821043e-07,4.71766160472987e-07,2.6216735871244896e-07,8.69640661963945e-07,6.0
-1.0685657558495633e-07,0.0,0.0,0.0,0.0,0.0,-9.76272278583545e-08,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
4.151801983432975e-06,1.299073287183674e-06,-8.061108021924826e-08,0.0,0.0,0.0,2.004647204441824e-06,-4.99530786086955e-07,1.0252764243749844e-06,0.0,0.0,0.0,3.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
-2.9068638877345145e-07,3.507481951334918e-07,2.358014500169518e-08,1.6955693075939788e-07,-8.237426100500254e-07,0.0,-6.118298734836594e-07,7.563769002963038e-07,6.034441546076388e-08,5.687903359813924e-07,1.4506818230483888e-07,0.0,5.0
-3.875615681388381e-07,6.049741551435521e-07,1.7487534172118304e-07,-8.696503480188561e-07,-1.2761173585059305e-06,-3.7338248637766107e-07,-6.758695639494371e-07,1.200495589112986e-06,-1.4179081761177002e-07,-4.3009881342236906e-07,-9.9253572328239e-07,-3.3557160168118905e-07,6.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.631273974741024e-06,2.297755283451928e-06,0.0,0.0,0.0,0.0,1.969504528673056e-06,-6.052123291235456e-07,0.0,0.0,0.0,0.0,2.0
9.32973520324192e-07,2.8832622217423255e-07,8.778517225264897e-07,0.0,0.0,0.0,1.0986528836744673e-07,3.730337274051491e-07,7.199274434979914e-07,0.0,0.0,0.0,3.0
-7.842127097151002e-07,-5.097633903516144e-07,-7.938368730866703e-07,-1.0253250022260803e-06,0.0,0.0,-7.838857297365955e-08,9.120227207631776e-07,9.42184008425578e-07,1.1687171207301752e-06,0.0,0.0,4.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
-7.817830368694765e-08,5.4823187242621706e-08,2.3663703511158626e-08,1.925592064471718e-08,-4.428091287277099e-09,2.765599533123049e-08,-3.0502241490628024e-08,3.140544817791745e-08,5.2066869552060434e-08,1.2475957894992202e-08,4.789661320189383e-08,-3.97924444537541e-08,6.0
-3.0517609922645137e-06,0.0,0.0,0.0,0.0,0.0,2.114816827972777e-06,0.0,0.0,0.0,0.0,0.0,1.0
8.641504218433647e-07,7.582223056174039e-06,0.0,0.0,0.0,0.0,4.794641050227701e-06,4.878268510406091e-06,0.0,0.0,0.0,0.0,2.0
5.158342773349991e-07,2.605357948364601e-06,-1.0719753974740738e-06,0.0,0.0,0.0,1.7901914996404975e-06,2.0030360233412264e-06,4.263742789168064e-08,0.0,0.0,0.0,3.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
-5.10401117116113e-07,7.784944466660303e-07,7.077426071340225e-07,1.1276312514117844e-06,-3.7896057614100825e-07,0.0,-1.1041554882372205e-07,4.0172920293391074e-07,-3.462914133073542e-07,-6.85665963430486e-08,2.080182026425719e-07,0.0,5.0
