gamma1,gamma2,gamma3,gamma4,gamma5,gamma6,beta1,beta2,beta3,beta4,beta5,beta6,depth
5.100518269606453e-08,2.8300216851762894e-07,1.2180878880663364e-06,0.0,0.0,0.0,6.084127444689516e-07,9.375424328342321e-07,7.241341489567536e-07,0.0,0.0,0.0,3.0
7.649927088677913e-07,9.173022525827572e-07,-4.4442975821565524e-08,6.885906859088307e-07,0.0,0.0,1.5224399487832865e-07,7.295936528524589e-07,1.4529378692402964e-06,-3.8421386816535235e-07,0.0,0.0,4.0
1.4806755670825424e-06,1.4357813413117438e-06,-1.361316140159538e-06,1.3619978335244827e-06,1.0812663537560232e-06,0.0,6.775687460237829e-08,5.018728731918663e-07,4.680215876655781e-07,1.8305870595942337e-06,1.1358102573359646e-06,0.0,5.0
2.727419325145976e-07,2.173537341446414e-07,1.2938936315284155e-07,6.58056950041221e-08,3.6922376435794465e-07,7.879255426300355e-08,-6.732335327197517e-08,7.936067255129924e-09,3.129959281977696e-07,4.266368445881941e-08,9.816963600479471e-08,-3.6609851271414976e-08,6.0
-3.9014707057381595e-07,0.0,0.0,0.0,0.0,0.0,2.1106316932681847e-07,0.0,0.0,0.0,0.0,0.0,1.0
8.396822627900384e-08,1.2257995524527983e-07,0.0,0.0,0.0,0.0,-1.2340985115565967e-06,-1.5452588809744585e-07,0.0,0.0,0.0,0.0,2.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
3.905151464830487e-08,8.908732003984625e-08,7.882766322070931e-09,-7.700156903525424e-08,0.0,0.0,-1.1245724260796825e-07,-7.640420525793259e-08,3.4130371807467824e-08,-4.59629418193434e-08,0.0,0.0,4.0
-5.884129501616205e-07,2.8105005942041623e-08,6.162221108254707e-07,-9.403258681781397e-07,1.5250290344544265e-06,0.0,4.826768529484202e-07,8.643592155954928e-07,-4.385680531681096e-08,-3.611966382692876e-07,-4.8797536427012307e-08,0.0,5.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
-1.087428584804059e-06,0.0,0.0,0.0,0.0,0.0,-6.164805790331618e-07,0.0,0.0,0.0,0.0,0.0,1.0
2.8782147057902378e-08,2.1287405527064833e-08,0.0,0.0,0.0,0.0,9.595293871791073e-09,1.0793333016545263e-08,0.0,0.0,0.0,0.0,2.0
2.520553585606333e-07,5.357374189783416e-07,7.440433955004146e-07,0.0,0.0,0.0,4.827858489303161e-07,2.985784503266025e-07,-2.643936661848739e-07,0.0,0.0,0.0,3.0
5.092513395140918e-07,-1.2743033971246745e-07,2.6857121713112424e-07,9.97784935456194e-08,0.0,0.0,4.893705997504578e-07,5.511602415840574e-07,5.40152232255711e-07,8.247141369896366e-08,0.0,0.0,4.0
4.990633411318609e-07,-1.5630115625638925e-08,1.1246819992713957e-06,-1.5026457045816653e-07,1.1344492869793695e-06,0.0,4.0977197357577224e-07,-2.664594186813235e-07,-7.742806909005679e-08,8.756199629809386e-07,2.138788132287101e-06,0.0,5.0
-3.629447695432939e-07,2.4471616008588176e-07,2.6799233743379258e-08,1.1034659228728025e-07,-2.916979338290599e-07,1.860418666019547e-07,3.0861363898369954e-08,1.0245785531584582e-07,7.239641306068816e-09,3.011786043362142e-07,6.531288215494379e-08,2.1399429628039355e-07,6.0
1.0034123156646664e-05,0.0,0.0,0.0,0.0,0.0,7.623315291621252e-06,0.0,0.0,0.0,0.0,0.0,1.0
3.9080204129093715e-07,2.6509939394758225e-07,0.0,0.0,0.0,0.0,7.522944918470867e-07,-2.2781792724820382e-06,0.0,0.0,0.0,0.0,2.0
7.848081386389295e-07,7.700411073219614e-07,2.3592295160594135e-07,0.0,0.0,0.0,1.1844503368854138e-06,5.913662695575022e-07,9.567569074753366e-07,0.0,0.0,0.0,3.0
3.257646250374062e-07,-7.506745696119855e-09,-9.647300385895812e-08,5.992589937279898e-08,0.0,0.0,6.873676076741114e-08,-1.021333155315059e-07,-2.8115342975982714e-07,2.604871400801498e-07,0.0,0.0,4.0
-1.134399732334556e-06,-6.941849108315939e-07,1.7777906253004235e-06,4.063521429258111e-07,1.2867817859317352e-06,0.0,2.455044196843442e-06,1.0836057144688296e-06,-3.47092455415797e-06,1.4222325002403389e-06,1.0158803573145278e-07,0.0,5.0
8.910292292573292e-07,4.4255607610826544e-07,-2.4872468398818068e-08,4.571677657732126e-07,3.897171464830127e-07,-4.7451209518965667e-07,2.1348636817525175e-07,2.1438358199071476e-07,4.1473403860008954e-07,6.332024501480839e-07,-4.6554158950926255e-08,-2.3838762025951449e-07,6.0
-2.0640807875723038e-07,0.0,0.0,0.0,0.0,0.0,-4.889093012567397e-07,0.0,0.0,0.0,0.0,0.0,1.0
-3.4418406373369537e-06,1.207828196196377e-06,0.0,0.0,0.0,0.0,5.9185044658452505e-06,1.9221883970991386e-06,0.0,0.0,0.0,0.0,2.0
3.700868007771691e-07,-5.227476060977513e-07,-7.864344516514842e-08,0.0,0.0,0.0,2.2667816547601606e-07,-6.476519013600459e-08,-4.441041609326029e-07,0.0,0.0,0.0,3.0
3.0373640049825115e-07,2.491274316828955e-07,5.7450908166525394e-08,2.0009461931588864e-07,0.0,0.0,1.2094578587028272e-07,2.0524022502093865e-07,4.052115394971161e-07,2.6989769121340195e-07,0.0,0.0,4.0
-1.7041837283328154e-07,-8.026952343596595e-08,-1.1608208004585844e-07,-4.8161714061579566e-08,0.0,0.0,-3.8529371249263653e-07,-2.408085703078978e-07,-1.3337090047822034e-07,-2.346339915820543e-08,-1.296661532427142e-07,0.0,5.0
-2.005941501787801e-09,-3.6062035732269972e-09,-8.377407698635123e-10,-6.728674666515677e-09,3.6421506159604396e-09,-4.1957350844376365e-09,-2.7333997311004653e-09,1.5208780837057707e-09,1.1897981155979758e-09,2.5097985544430056e-09,6.739966981165601e-09,-6.56103027692149e-09,6.0
1.0792781976089094e-07,0.0,0.0,0.0,0.0,0.0,1.5589573965462024e-07,0.0,0.0,0.0,0.0,0.0,1.0
6.037429037029211e-07,1.4553381573470414e-06,0.0,0.0,0.0,0.0,1.2519721266260574e-06,1.6523489996079947e-07,0.0,0.0,0.0,0.0,2.0
1.1815035185205582e-07,2.806179361170192e-06,4.53538616296084e-07,0.0,0.0,0.0,-5.902496398282911e-07,1.6903393806475542e-06,1.4162334643580774e-06,0.0,0.0,0.0,3.0
1.0413765701327612e-06,1.426648500673252e-06,1.0459287283042064e-06,7.613329886460702e-07,0.0,0.0,-1.3021529261079413e-06,-9.098112650796123e-07,1.5687471945072442e-06,2.3270357811339081e-07,0.0,0.0,4.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
1.1435808528617243e-07,9.78694625992355e-08,5.360392353496514e-07,-4.815909531131894e-07,4.2756784957599745e-08,-3.327135690673711e-07,-7.512280373873419e-07,-4.3533204444318466e-07,-5.95072053644553e-07,5.417133455125347e-07,6.309662361686738e-08,-4.999915334952626e-07,6.0
3.7545587273712477e-07,0.0,0.0,0.0,0.0,0.0,2.440463172791311e-05,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
3.912468614356851e-06,-1.4468377025401847e-06,2.0493801345836624e-07,0.0,0.0,0.0,4.462773509204692e-06,1.7647389548618563e-06,-3.1027208877629095e-06,0.0,0.0,0.0,3.0
1.230707120763617e-09,4.3331726172205324e-11,-2.6902249217365923e-09,-5.092134569481888e-10,0.0,0.0,-1.9088100686657877e-09,-4.746397626864656e-09,2.0873041017713287e-10,2.860517070199031e-09,0.0,0.0,4.0
-4.638330764972609e-07,-7.040021379609855e-07,6.616043589005337e-08,7.468923841115709e-07,2.4060538435818437e-07,0.0,-2.3288568172849354e-07,-1.1492123736248293e-06,5.436041773626862e-08,-6.990583876960472e-07,2.9954626058207606e-07,0.0,5.0
1.994036923518329e-10,3.82767851264888e-10,6.725292599874453e-11,-3.923775184462702e-10,1.0868790247686345e-09,4.133207680776876e-09,-1.4984291275507683e-09,-2.308588709692673e-09,1.394540949266691e-09,3.6846501486651817e-09,1.287810561164788e-10,4.360282507908147e-09,6.0
2.7520634703836442e-06,0.0,0.0,0.0,0.0,0.0,3.4641346595801837e-06,0.0,0.0,0.0,0.0,0.0,1.0
2.516820214581492e-06,2.552995139215676e-06,0.0,0.0,0.0,0.0,3.1950785234389048e-06,7.559236253031407e-07,0.0,0.0,0.0,0.0,2.0
4.6742955264674794e-07,9.057799285247226e-07,-4.497494119741874e-07,0.0,0.0,0.0,1.5504820115983575e-06,5.524124571245739e-07,5.645084754552347e-07,0.0,0.0,0.0,3.0
9.175231910436708e-07,-4.3409218735137756e-08,3.806818491309423e-07,5.171388071727359e-07,0.0,0.0,2.0969517831746926e-07,3.0575080067268523e-07,7.633371462462828e-08,5.005700799201704e-07,0.0,0.0,4.0
2.7494240965327823e-08,1.5363356206319323e-08,7.597528531304725e-08,1.1268459304114955e-07,1.3568995500463402e-08,0.0,-6.244605598466642e-08,1.0915458173693922e-07,6.60102494051461e-08,-2.3805862603162408e-08,6.442888094171705e-08,0.0,5.0
6.381417812074661e-08,-3.919690207936728e-08,-2.9037272544765284e-08,-9.000300482095774e-08,1.2872992742174263e-08,-2.4359276383080605e-08,-1.4628668391726747e-07,9.08350302817185e-08,-1.046440893696041e-07,3.3466161606837967e-08,3.389028565414988e-08,1.5372359166002187e-07,6.0
4.430001217732824e-06,0.0,0.0,0.0,0.0,0.0,1.11834736199487e-06,0.0,0.0,0.0,0.0,0.0,1.0
1.1536009689745718e-07,2.3955018624254303e-06,0.0,0.0,0.0,0.0,9.342552169078189e-07,8.905694965515328e-07,0.0,0.0,0.0,0.0,2.0
-8.062734695304043e-08,1.7421196399031484e-07,1.1292980847841008e-07,0.0,0.0,0.0,-2.9836107283854483e-07,1.83830223182641e-07,-2.1822481143275695e-08,0.0,0.0,0.0,3.0
1.1294121932258848e-07,1.085973262717197e-07,2.9755667398451193e-07,2.6063358305212727e-08,0.0,0.0,5.2126716610425453e-08,5.429866313585984e-07,-4.778282355955666e-08,-5.277830056805576e-07,0.0,0.0,4.0
2.7271180405043373e-06,-6.767292915325577e-07,1.6564716986767086e-06,2.797821100813709e-06,8.080349749642481e-07,0.0,2.02008743741062e-06,1.01004371870531e-06,3.0301311561159305e-08,1.2120524624463721e-06,1.2827555227557438e-06,0.0,5.0
-7.058420683195312e-09,8.961483333255741e-10,-4.9638383186342084e-08,-1.4043332991848195e-08,2.901906508269754e-08,-3.0799736795821004e-08,9.67781394880342e-09,5.981333839515345e-08,-9.457268756673654e-09,-6.332271852392454e-08,-6.487191807818804e-08,3.740174369336024e-09,6.0
-2.1984461690283636e-09,0.0,0.0,0.0,0.0,0.0,6.114428407610136e-09,0.0,0.0,0.0,0.0,0.0,1.0
-1.2521239213715837e-07,-2.5825055878288914e-07,0.0,0.0,0.0,0.0,-4.597642523786284e-08,-1.1445195218787133e-07,0.0,0.0,0.0,0.0,2.0
1.4804550074903694e-06,1.0023914113216042e-06,1.2337125062419746e-06,0.0,0.0,0.0,2.128154073267406e-06,-1.0332342239776538e-06,3.3156023605253067e-06,0.0,0.0,0.0,3.0
-7.511237620667768e-09,-2.8202571443639356e-08,1.6864854280367253e-08,-3.1745608057161885e-08,0.0,0.0,9.070173730617682e-09,1.006222398240399e-08,1.658141135128545e-08,4.251643936227039e-09,0.0,0.0,4.0
-4.0385563262226804e-07,-5.17335727739269e-07,-7.843477162498594e-07,4.439074308988566e-07,-2.7702493807973756e-07,0.0,-5.106604280265043e-07,-2.1027194095208998e-07,9.345419597870666e-08,-1.034671455478538e-07,-1.8023309224464854e-07,0.0,5.0
6.327435888227084e-07,-1.9663605593667992e-08,-6.718596158064173e-08,8.037315479724528e-07,3.708477312484475e-07,6.601366065957903e-07,9.056726226839413e-07,4.536946933983264e-07,1.0012980800717349e-06,-3.248930183254345e-07,4.5807917417336483e-07,3.331429990770882e-07,6.0
2.61552276770912e-07,0.0,0.0,0.0,0.0,0.0,-1.1388553703063401e-07,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
-3.798069374910886e-08,-1.858629694105327e-08,-6.767836386144397e-09,0.0,0.0,0.0,-4.0000943416614644e-08,6.969861352894976e-09,-9.192135987151345e-09,0.0,0.0,0.0,3.0
1.483572988828613e-08,2.3866085611421168e-08,4.929213783544373e-08,6.348844105124669e-09,0.0,0.0,3.3552866274818774e-08,3.396628094577055e-08,6.770419812593324e-09,2.6683481214865315e-08,0.0,0.0,4.0
3.165636442901152e-07,2.548667855421577e-07,2.798393236068072e-07,2.3944257085516837e-07,8.299696474427615e-08,0.0,2.724944594701456e-07,1.513042012152291e-07,2.776358643658087e-07,1.2780063597791195e-07,-1.0282809791326249e-07,0.0,5.0
-9.243721824514001e-08,7.43173522698274e-08,-1.4418776007568806e-07,-8.954348057351647e-08,5.4675924250473216e-08,-1.5833857272952699e-07,-1.9713888092634084e-07,-2.6637090607773997e-07,-6.43914947680895e-08,5.03087494687367e-10,1.703523692665971e-08,-8.776947893377824e-08,6.0
-6.062573988156138e-07,0.0,0.0,0.0,0.0,0.0,6.632007865029641e-07,0.0,0.0,0.0,0.0,0.0,1.0
-3.902292881179988e-07,-3.1408698799741365e-07,0.0,0.0,0.0,0.0,4.7588937575365705e-08,9.517787515073141e-08,0.0,0.0,0.0,0.0,2.0
1.6393825898995712e-06,7.060969695883347e-07,2.68662136794032e-07,0.0,0.0,0.0,4.1702565410709226e-07,-1.3967442777895074e-07,4.110623164629753e-07,0.0,0.0,0.0,3.0
-5.35196162114215e-07,-3.3767339291025575e-07,-8.591916259752513e-07,-1.2635421067152416e-07,0.0,0.0,4.0730955856287605e-07,-1.991686045283116e-06,-9.378656811673231e-08,-6.349607111272075e-07,0.0,0.0,4.0
-1.4966429568421438e-08,-3.444764178457641e-08,5.360456635637015e-08,7.083699989930719e-08,9.152182330055198e-08,0.0,-7.17453325019344e-08,-1.401283070214915e-08,1.4809276392158576e-07,1.1175651290063724e-07,1.2434944783238172e-07,0.0,5.0
-1.4941092739757044e-07,1.2542483912892004e-06,2.0668142644961542e-07,4.647428300277085e-07,1.0668739478712015e-06,1.3733890004336605e-06,1.1696246099847338e-06,1.0085348523148565e-06,-3.196148837421198e-08,1.273378823595443e-06,3.6180632504471544e-07,1.450421797551641e-06,6.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-1.739580542215492e-07,-5.15881622281242e-09,0.0,0.0,0.0,0.0,9.594434125868914e-08,4.714935098842396e-08,0.0,0.0,0.0,0.0,2.0
5.361922467566966e-08,-8.604036838778661e-09,-9.13162466734209e-08,0.0,0.0,0.0,-6.80751428276839e-08,5.896812171971205e-08,-3.989063209138057e-08,0.0,0.0,0.0,3.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
7.607368277410699e-07,-3.723886569361881e-07,1.4895546277447524e-07,3.191902773738755e-08,-1.0107692116839391e-07,0.0,6.250809598571729e-07,1.728947335775159e-07,2.6067205985533167e-07,4.4420646934531006e-07,2.1279351824925034e-07,0.0,5.0
3.254384344365671e-07,1.0399263136443547e-08,3.2150295759422733e-07,-4.905697691988811e-09,9.017177751934776e-08,1.9688986461348124e-07,-8.617191365026223e-09,2.9725212608632237e-07,1.9625189415961496e-07,1.1582202114781793e-07,4.1898527104449503e-07,-9.59901446432435e-08,6.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9.916024320372005e-07,1.1397849793692864e-06,0.0,0.0,0.0,0.0,2.0152844334391983e-07,1.6009340923156106e-06,0.0,0.0,0.0,0.0,2.0
2.8226931374225085e-08,2.6200392717556115e-08,2.2780044286870148e-08,0.0,0.0,0.0,6.678851716430184e-08,-4.402432872933513e-08,-3.843473897484925e-08,0.0,0.0,0.0,3.0
-7.64103584519609e-08,2.733926343394461e-07,3.878031323738441e-07,2.5207801818988136e-07,0.0,0.0,7.738762716302837e-07,2.1254555192301036e-07,2.8705679541427693e-07,2.432299120435832e-07,0.0,0.0,4.0
-1.8803413504255172e-07,3.7112000337345736e-08,-4.0575787035498e-07,-2.8205120256382757e-07,1.8308586833090562e-07,0.0,6.729642727838693e-07,-2.2019786866825137e-07,6.234816056674083e-07,-7.669813403051452e-08,-7.397658733910916e-07,0.0,5.0
5.818832823178586e-12,1.251049056983396e-10,-1.3092373852151817e-10,-6.051586136105729e-10,-1.600179026374111e-10,-7.564482670132161e-11,-6.313433613148766e-10,-3.316734709211794e-10,-3.142169724516436e-10,-1.9493089957648262e-10,-6.808034403118945e-10,-6.895316895466624e-10,6.0
5.636948279237999e-07,0.0,0.0,0.0,0.0,0.0,5.070905598745642e-07,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
-2.779517344234982e-07,1.6631810993322141e-06,1.7510855598792364e-06,0.0,0.0,0.0,3.5044416522275143e-07,-8.147373411837055e-07,-4.394280401045787e-07,0.0,0.0,0.0,3.0
6.332014065609008e-07,-3.189418121364712e-07,2.133759100173168e-08,1.6430060406193008e-06,0.0,0.0,5.240537240002745e-07,9.3702240315083e-07,2.020261836425296e-06,7.100398926937336e-07,0.0,0.0,4.0
-3.743653618388513e-08,-4.359986836050037e-08,9.359134045971283e-09,-9.587405608068145e-09,-8.674319359680702e-09,0.0,-3.309937650404478e-08,-2.0544440588717452e-08,-1.917481121613629e-08,-2.739258745162327e-08,-1.2554935915327333e-08,0.0,5.0
3.627263618553657e-09,-2.274275495388009e-09,-5.603866540478448e-09,-1.0621769975516612e-08,-1.0081169038897696e-08,-4.171628469498559e-09,-1.4810416648257719e-08,-7.2563348805241944e-09,-1.2333396438822401e-08,-5.789342365716052e-09,-1.965605825258704e-08,3.2458528705775607e-09,6.0
3.6175468455271205e-06,0.0,0.0,0.0,0.0,0.0,3.4927027035733996e-06,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
-1.8837868158438092e-07,-6.631822864850438e-08,1.2590714919070132e-07,0.0,0.0,0.0,1.506525147179324e-07,-1.6466043864745742e-07,1.940323648225172e-07,0.0,0.0,0.0,3.0
2.0076666589818983e-08,1.5191936586391292e-08,2.761513116326564e-08,5.454556109199136e-09,0.0,0.0,3.26844555517302e-09,-1.833976030650088e-08,-3.6988774670079025e-08,1.0344659800215775e-08,0.0,0.0,4.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
-9.143965755220739e-06,0.0,0.0,0.0,0.0,0.0,3.1897554960072346e-07,0.0,0.0,0.0,0.0,0.0,1.0
4.658465514708208e-08,1.2785937770552624e-07,0.0,0.0,0.0,0.0,-8.873262598092535e-08,-2.79012809768293e-08,0.0,0.0,0.0,0.0,2.0
7.685082798351683e-08,2.042870110954245e-08,-1.5370165596703367e-07,0.0,0.0,0.0,-2.4222602744171763e-07,6.517728449234972e-08,-1.5370165596703367e-07,0.0,0.0,0.0,3.0
-2.9245731302667546e-08,3.05725388729515e-08,2.227377969910138e-08,4.364605692627892e-08,0.0,0.0,2.2448015990467945e-07,1.126605115280261e-07,1.8522965695304518e-07,3.6413642696083294e-08,0.0,0.0,4.0
9.924728061430262e-08,3.947096927275968e-08,2.1607994133731455e-07,6.987052749034422e-08,6.809251548851015e-08,0.0,2.1794443417478577e-07,-4.65039532713379e-08,-7.533053324328275e-08,9.966200698449406e-08,8.369166796786851e-08,0.0,5.0
5.082699772752764e-07,1.350231353621318e-07,2.842591801393627e-07,8.656157392583441e-07,8.517482059658069e-08,4.383195362579951e-07,8.491517148959953e-07,1.9356394415683845e-08,1.451098679359203e-07,4.944266666382254e-07,1.5441600391316543e-06,-1.741601043758779e-08,6.0
-1.162331361432955e-06,0.0,0.0,0.0,0.0,0.0,7.320993249524835e-06,0.0,0.0,0.0,0.0,0.0,1.0
2.070015868748812e-09,7.144302555858731e-10,0.0,0.0,0.0,0.0,-2.198246940264225e-09,-9.342549496122956e-10,0.0,0.0,0.0,0.0,2.0
2.3922873847859054e-07,6.967340622232253e-08,1.6602906546007133e-07,0.0,0.0,0.0,3.042713754728268e-07,1.0333596517070055e-07,1.3356481573090702e-07,0.0,0.0,0.0,3.0
-3.8591195665854e-08,-7.485274573265904e-08,7.851213051061365e-08,-9.451122026429397e-08,0.0,0.0,1.1777886640406977e-08,1.9868036750118803e-07,2.8191159616188972e-08,-1.1362470526919758e-07,0.0,0.0,4.0
-4.1509338654735576e-07,4.614378378098631e-07,-4.629999307822744e-07,-2.2969873977759224e-07,-4.805375506042524e-07,0.0,-7.687962099904711e-08,-8.457963045522842e-08,-2.4459795255468317e-07,-2.405719015334768e-07,-3.803827621857446e-07,0.0,5.0
-2.2657408344926684e-07,-5.776931888023417e-07,9.298891646736636e-07,2.568784519877742e-07,-2.3163575171051953e-07,-6.254299689074512e-07,8.014400348386248e-07,1.934805389106893e-06,-1.0444395229318057e-07,3.009074143656607e-07,1.31867623927837e-07,-5.189057364174347e-07,6.0
-6.824716762420394e-06,0.0,0.0,0.0,0.0,0.0,-7.39344315928876e-06,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
7.298681975973519e-07,1.5076035087555022e-07,4.0425518338888176e-07,0.0,0.0,0.0,-1.5501268154563173e-07,6.604520124906566e-07,2.328876007348288e-07,0.0,0.0,0.0,3.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
-1.5107964727878602e-09,1.4432783169851622e-09,-3.3047369587478847e-09,-3.6479598152611202e-09,-6.497421080478863e-10,0.0,7.32151486358222e-10,5.02463619150843e-09,-9.170807832472742e-10,-1.0107249222004044e-09,1.8760928876182146e-09,0.0,5.0
-4.5527490282659916e-08,-8.959926332881983e-10,4.7565969234903677e-07,1.3757810429979495e-07,5.596885896411302e-07,-4.1721906511179514e-07,3.747699928210338e-07,1.1166905411113434e-07,-1.281591828746535e-07,-2.2878579949841894e-07,-5.106703968106252e-07,-1.1389161498568693e-07,6.0
-5.090021033731651e-08,0.0,0.0,0.0,0.0,0.0,-1.0449712056005376e-07,0.0,0.0,0.0,0.0,0.0,1.0
1.5258793113653466e-06,-4.894329866643565e-07,0.0,0.0,0.0,0.0,1.3027554497977724e-06,8.277175509764853e-07,0.0,0.0,0.0,0.0,2.0
7.602084660842196e-07,2.6703833083675766e-07,1.2374333139529115e-06,0.0,0.0,0.0,9.985891534208722e-07,-2.5799145337102832e-09,1.8060536697502328e-07,0.0,0.0,0.0,3.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
-6.890242971140167e-07,5.942812265574014e-07,-5.174767854747454e-07,4.0759088492083153e-07,2.3205663777149045e-07,0.0,7.784019579623673e-07,1.3204517774071463e-06,7.515725962333249e-07,1.0012353554660431e-06,3.089956576350947e-07,0.0,5.0
-7.774867725500808e-10,1.497381932318674e-09,-9.502616108945432e-10,-3.6858632180151977e-09,-5.816752890930234e-09,-4.607329022518997e-09,-7.63088869354709e-09,-7.746071919110064e-09,-2.274868704868755e-09,-2.4476435432132175e-09,-5.816752890930234e-09,-5.960731922883953e-09,6.0
-2.1332884991726016e-07,0.0,0.0,0.0,0.0,0.0,-9.569322696288527e-07,0.0,0.0,0.0,0.0,0.0,1.0
-5.240382834605817e-07,-7.171050194723749e-08,0.0,0.0,0.0,0.0,1.2411433029329567e-07,-8.274288686219712e-09,0.0,0.0,0.0,0.0,2.0
-8.983029533536406e-08,1.7193420970534869e-06,1.4179312349015664e-06,0.0,0.0,0.0,6.959905964066052e-07,3.79831858145497e-07,-3.036584353751963e-07,0.0,0.0,0.0,3.0
-4.535051771439129e-07,-2.8157189569924263e-07,-4.983573375207834e-09,-2.3298205529096625e-07,0.0,0.0,-1.0091736084795865e-07,-2.1803133516534276e-07,-2.616376021984113e-08,1.0590093422316648e-07,0.0,0.0,4.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
3.4224319109272725e-07,5.272116764632748e-08,4.042352385301526e-07,3.9773499560989217e-07,5.86193073997863e-07,7.057204136680877e-07,6.921225041738095e-07,2.8882020285234044e-08,4.993706778415024e-07,4.431437663403364e-07,6.105804490594624e-07,4.6086817909109975e-07,6.0
2.8348157569681992e-06,0.0,0.0,0.0,0.0,0.0,3.330210646927898e-06,0.0,0.0,0.0,0.0,0.0,1.0
-2.8773115361693087e-08,-3.294985791419692e-08,0.0,0.0,0.0,0.0,8.12144385209079e-09,-1.71710527158491e-08,0.0,0.0,0.0,0.0,2.0
1.6883489976951235e-08,6.381959211287566e-07,2.8701932960817097e-07,0.0,0.0,0.0,1.013009398617074e-08,1.0467763785709766e-07,8.441744988475618e-08,0.0,0.0,0.0,3.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
4.714464180022805e-08,-3.669847123321192e-08,4.7706125016889646e-09,-3.6106435589222524e-08,5.251483979021959e-08,0.0,2.5064535929101947e-08,2.4465439279667693e-08,-6.624162118359875e-08,-8.653011306838643e-08,3.311271759324449e-08,0.0,5.0
-1.1281023594415795e-06,-3.0967515749376696e-07,1.8138116367492063e-06,-1.4820168251487418e-06,-1.1944613217616725e-06,-2.941913996190786e-06,3.317948116004646e-07,-5.087520444540457e-07,-6.635896232009292e-08,-2.6322388386970192e-06,-3.317948116004646e-07,2.2119654106697638e-08,6.0
-1.0659204672105816e-05,0.0,0.0,0.0,0.0,0.0,-1.559522692781202e-05,0.0,0.0,0.0,0.0,0.0,1.0
-6.982896444141287e-10,-6.214443725408035e-10,0.0,0.0,0.0,0.0,-3.2408658137880615e-10,-7.717938175103528e-10,0.0,0.0,0.0,0.0,2.0
1.9584206593675307e-07,4.090961767951594e-07,-7.650011520497564e-08,0.0,0.0,0.0,3.0412569793783125e-07,3.818589729028639e-07,2.114782942734362e-07,0.0,0.0,0.0,3.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
1.0515436336767613e-06,8.125553425119214e-07,8.131552955112556e-07,5.340460342832947e-07,2.8914758738647837e-07,0.0,1.1811463105948116e-08,1.8630844207424531e-07,4.583208373128435e-07,7.779579507695039e-07,-1.1737561863647712e-07,0.0,5.0
6.897220602351436e-12,1.560540527994409e-11,1.6632380703267495e-11,6.18389010122772e-12,2.589858199461384e-12,-1.0331581025599868e-12,1.5299278495695357e-11,1.5132093864195514e-11,8.23447757037152e-12,-1.7649414378384025e-11,5.88320407470469e-12,8.393649449580375e-12,6.0
1.0534449956622311e-06,0.0,0.0,0.0,0.0,0.0,-2.224897025579852e-06,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
1.9690416508934946e-09,-2.992943309358112e-08,-9.963350753521082e-08,0.0,0.0,0.0,-6.734122446055751e-08,-5.749601620609004e-08,-2.4022308140900633e-08,0.0,0.0,0.0,3.0
-4.650009397363285e-09,-3.844700507317129e-09,-3.818722801186608e-09,-5.195541226104229e-09,0.0,0.0,-3.1433024417930585e-09,-1.428773837178663e-09,-2.2081050210942974e-09,5.351407462887356e-09,0.0,0.0,4.0
